player_hash,weapon_name,shots,hits,damage_dealt,time,game_id,start_fight_time,player_name
f4f1170bcb1f6afcc22bc6bcd64b3197,Rampage LMG,27,5,104,2023-03-11 05:08:35,65e9624ceae934ab3b91b3337bf52b97,1678511258,Rakiiii
50ba1bf17a04ad696126f86d06e99b4c,R-99 SMG,19,5,59,2023-03-11 05:08:10,65e9624ceae934ab3b91b3337bf52b97,1678511258,zzz
cfb849277b5013024f893d3690961742,30-30 Repeater,21,2,84,2023-03-11 05:07:45,65e9624ceae934ab3b91b3337bf52b97,1678511258,44 Fussy
92c2aedb25ffaf137b66f6c2148e5b0e,Nemesis Burst AR,44,6,100,2023-03-11 05:07:58,65e9624ceae934ab3b91b3337bf52b97,1678511258,MDYw_FeiJu
14646a0a07afa257fa5f625d53306d66,VK-47 Flatline,20,4,68,2023-03-11 05:09:06,65e9624ceae934ab3b91b3337bf52b97,1678511258,Heckk
306317d21f665ccc70ddc702e59ef8c4,R-301 Carbine,24,2,13,2023-03-11 05:08:58,65e9624ceae934ab3b91b3337bf52b97,1678511258,Nirvana
493492b9399d8d03f7d6db71a32b91bc,R-301 Carbine,82,8,82,2023-03-11 05:09:00,65e9624ceae934ab3b91b3337bf52b97,1678511258,NEWKU
751aca65dfde54274ce4afe073e3b542,30-30 Repeater,19,2,66,2023-03-11 05:07:42,65e9624ceae934ab3b91b3337bf52b97,1678511258,EMILIAZII
b9b707c2033de5e42c9769375c97e950,30-30 Repeater,1,1,42,2023-03-11 05:09:29,65e9624ceae934ab3b91b3337bf52b97,1678511258,Gs_MobiuS
55f223cc1a7dee3d79f46de67a5384e4,VK-47 Flatline,11,1,25,2023-03-11 05:08:12,65e9624ceae934ab3b91b3337bf52b97,1678511289,myAntu
887e0d28bdebd001db59f944330b4794,R-99 SMG,19,1,15,2023-03-11 05:08:12,65e9624ceae934ab3b91b3337bf52b97,1678511289,23Tikss
ac12445a52993903d293950b4f5fa2e9,30-30 Repeater,3,2,84,2023-03-11 05:08:14,65e9624ceae934ab3b91b3337bf52b97,1678511289,aflow
6e51f3216f81b1d4595a09e681964054,R-99 SMG,13,2,24,2023-03-11 05:08:36,65e9624ceae934ab3b91b3337bf52b97,1678511302,TRUTH mosuwu!
9b539d29e0b4b84786a3283fefd21405,VK-47 Flatline,25,2,36,2023-03-11 05:08:27,65e9624ceae934ab3b91b3337bf52b97,1678511302,Noelsang | Twitch
825260b32eac09cd9a1c7fce2628432a,Nemesis Burst AR,24,3,51,2023-03-11 05:08:28,65e9624ceae934ab3b91b3337bf52b97,1678511302,LG_CrazyCong
660b43fd51630fb30372d7ddc2ec86ff,30-30 Repeater,7,1,58,2023-03-11 05:08:30,65e9624ceae934ab3b91b3337bf52b97,1678511302,EP_H1kisz
688760305ec685b98df3be73412eecb6,R-301 Carbine,27,2,26,2023-03-11 05:08:32,65e9624ceae934ab3b91b3337bf52b97,1678511302,Kuku_LG
493492b9399d8d03f7d6db71a32b91bc,R-301 Carbine,71,6,62,2023-03-11 05:09:13,65e9624ceae934ab3b91b3337bf52b97,1678511349,NEWKU
751aca65dfde54274ce4afe073e3b542,R-301 Carbine,25,6,60,2023-03-11 05:09:14,65e9624ceae934ab3b91b3337bf52b97,1678511349,EMILIAZII
306317d21f665ccc70ddc702e59ef8c4,R-301 Carbine,12,4,43,2023-03-11 05:09:44,65e9624ceae934ab3b91b3337bf52b97,1678511383,Nirvana
1319adffd88b326f64e28274dd6f6dbb,Charge Rifle,2,2,6,2023-03-11 05:09:56,65e9624ceae934ab3b91b3337bf52b97,1678511383,EP_Holiday
236f0cf22667f82f35189fc4cc4e1486,R-301 Carbine,7,2,31,2023-03-11 05:09:49,65e9624ceae934ab3b91b3337bf52b97,1678511387,MDYw_MingYue
825260b32eac09cd9a1c7fce2628432a,Nemesis Burst AR,8,2,34,2023-03-11 05:09:55,65e9624ceae934ab3b91b3337bf52b97,1678511387,LG_CrazyCong
493492b9399d8d03f7d6db71a32b91bc,R-301 Carbine,15,5,73,2023-03-11 05:09:57,65e9624ceae934ab3b91b3337bf52b97,1678511394,NEWKU
751aca65dfde54274ce4afe073e3b542,30-30 Repeater,9,2,98,2023-03-11 05:09:56,65e9624ceae934ab3b91b3337bf52b97,1678511394,EMILIAZII
d095a08043ac7a2195cfca06f5c59a0a,C.A.R. SMG,15,5,59,2023-03-11 05:09:57,65e9624ceae934ab3b91b3337bf52b97,1678511394,KILLMETEDESUWA
418c6a6d94c1ca4fca470db939b8ff82,R-301 Carbine,12,3,36,2023-03-11 05:10:14,65e9624ceae934ab3b91b3337bf52b97,1678511394,MST Emtee
b9b707c2033de5e42c9769375c97e950,C.A.R. SMG,26,9,111,2023-03-11 05:09:58,65e9624ceae934ab3b91b3337bf52b97,1678511395,Gs_MobiuS
e6855098bc831775e7ddd33f9d1e0df2,C.A.R. SMG,36,9,119,2023-03-11 05:09:58,65e9624ceae934ab3b91b3337bf52b97,1678511395,Teddypnq
131465f5567020adab1c3e64f931f303,R-99 SMG,46,10,114,2023-03-11 05:10:05,65e9624ceae934ab3b91b3337bf52b97,1678511395,GOPGAPz
62bd941aab3cb481010ed91474c34166,R-99 SMG,53,2,24,2023-03-11 05:10:39,65e9624ceae934ab3b91b3337bf52b97,1678511423,Lalab4ng
b9b707c2033de5e42c9769375c97e950,C.A.R. SMG,15,2,26,2023-03-11 05:10:24,65e9624ceae934ab3b91b3337bf52b97,1678511423,Gs_MobiuS
131465f5567020adab1c3e64f931f303,R-99 SMG,38,12,136,2023-03-11 05:10:32,65e9624ceae934ab3b91b3337bf52b97,1678511423,GOPGAPz
e6855098bc831775e7ddd33f9d1e0df2,C.A.R. SMG,10,3,42,2023-03-11 05:10:27,65e9624ceae934ab3b91b3337bf52b97,1678511423,Teddypnq
ac12445a52993903d293950b4f5fa2e9,R-99 SMG,37,7,91,2023-03-11 05:10:28,65e9624ceae934ab3b91b3337bf52b97,1678511423,aflow
36c7eac408fb30e04ea39a6a18f5de23,VK-47 Flatline,43,15,250,2023-03-11 05:10:37,65e9624ceae934ab3b91b3337bf52b97,1678511423,Kisanss
660b43fd51630fb30372d7ddc2ec86ff,30-30 Repeater,12,5,340,2023-03-11 05:10:33,65e9624ceae934ab3b91b3337bf52b97,1678511423,EP_H1kisz
493492b9399d8d03f7d6db71a32b91bc,R-301 Carbine,14,3,39,2023-03-11 05:10:41,65e9624ceae934ab3b91b3337bf52b97,1678511423,NEWKU
937fa20463f425d4b3ab86d0c89ab778,VK-47 Flatline,7,1,18,2023-03-11 05:10:34,65e9624ceae934ab3b91b3337bf52b97,1678511431,Prycyy
306317d21f665ccc70ddc702e59ef8c4,R-99 SMG,68,19,215,2023-03-11 05:11:06,65e9624ceae934ab3b91b3337bf52b97,1678511461,Nirvana
92c2aedb25ffaf137b66f6c2148e5b0e,R-99 SMG,42,16,180,2023-03-11 05:11:07,65e9624ceae934ab3b91b3337bf52b97,1678511461,MDYw_FeiJu
688760305ec685b98df3be73412eecb6,R-99 SMG,21,6,70,2023-03-11 05:11:09,65e9624ceae934ab3b91b3337bf52b97,1678511461,Kuku_LG
36931252e1fb565e803d27e4deea8728,C.A.R. SMG,14,4,52,2023-03-11 05:11:09,65e9624ceae934ab3b91b3337bf52b97,1678511461,MDYw_LqDuD
418c6a6d94c1ca4fca470db939b8ff82,R-301 Carbine,80,15,175,2023-03-11 05:11:08,65e9624ceae934ab3b91b3337bf52b97,1678511461,MST Emtee
937fa20463f425d4b3ab86d0c89ab778,VK-47 Flatline,54,9,135,2023-03-11 05:11:12,65e9624ceae934ab3b91b3337bf52b97,1678511461,Prycyy
9b539d29e0b4b84786a3283fefd21405,VK-47 Flatline,51,5,85,2023-03-11 05:11:17,65e9624ceae934ab3b91b3337bf52b97,1678511461,Noelsang | Twitch
cfb849277b5013024f893d3690961742,30-30 Repeater,6,1,42,2023-03-11 05:11:16,65e9624ceae934ab3b91b3337bf52b97,1678511461,44 Fussy
f4f1170bcb1f6afcc22bc6bcd64b3197,Rampage LMG,4,2,40,2023-03-11 05:11:34,65e9624ceae934ab3b91b3337bf52b97,1678511461,Rakiiii
9b539d29e0b4b84786a3283fefd21405,VK-47 Flatline,27,5,85,2023-03-11 05:11:53,65e9624ceae934ab3b91b3337bf52b97,1678511510,Noelsang | Twitch
6e51f3216f81b1d4595a09e681964054,Nemesis Burst AR,8,2,34,2023-03-11 05:12:02,65e9624ceae934ab3b91b3337bf52b97,1678511510,TRUTH mosuwu!
36c7eac408fb30e04ea39a6a18f5de23,VK-47 Flatline,9,1,14,2023-03-11 05:12:05,65e9624ceae934ab3b91b3337bf52b97,1678511510,Kisanss
131465f5567020adab1c3e64f931f303,Nemesis Burst AR,4,2,26,2023-03-11 05:12:39,65e9624ceae934ab3b91b3337bf52b97,1678511557,GOPGAPz
36c7eac408fb30e04ea39a6a18f5de23,VK-47 Flatline,25,6,92,2023-03-11 05:12:45,65e9624ceae934ab3b91b3337bf52b97,1678511557,Kisanss
cfb849277b5013024f893d3690961742,HAVOC Rifle,22,8,139,2023-03-11 05:12:50,65e9624ceae934ab3b91b3337bf52b97,1678511557,44 Fussy
1319adffd88b326f64e28274dd6f6dbb,C.A.R. SMG,80,15,182,2023-03-11 05:12:54,65e9624ceae934ab3b91b3337bf52b97,1678511573,EP_Holiday
36c7eac408fb30e04ea39a6a18f5de23,R-99 SMG,15,4,44,2023-03-11 05:13:02,65e9624ceae934ab3b91b3337bf52b97,1678511573,Kisanss
36c7eac408fb30e04ea39a6a18f5de23,VK-47 Flatline,53,13,232,2023-03-11 05:13:12,65e9624ceae934ab3b91b3337bf52b97,1678511573,Kisanss
6e51f3216f81b1d4595a09e681964054,R-99 SMG,60,17,181,2023-03-11 05:13:19,65e9624ceae934ab3b91b3337bf52b97,1678511573,TRUTH mosuwu!
d3a6b74189692a50ba730e0d26c64065,C.A.R. SMG,80,20,242,2023-03-11 05:13:16,65e9624ceae934ab3b91b3337bf52b97,1678511573,shadi
4593a251d9ad4858fa187d353f68f9a8,R-99 SMG,158,47,551,2023-03-11 05:13:09,65e9624ceae934ab3b91b3337bf52b97,1678511573,MST Wxltzy
418c6a6d94c1ca4fca470db939b8ff82,R-99 SMG,89,15,175,2023-03-11 05:13:09,65e9624ceae934ab3b91b3337bf52b97,1678511573,MST Emtee
493492b9399d8d03f7d6db71a32b91bc,Prowler Burst PDW,15,6,86,2023-03-11 05:13:12,65e9624ceae934ab3b91b3337bf52b97,1678511573,NEWKU
cfb849277b5013024f893d3690961742,HAVOC Rifle,18,3,54,2023-03-11 05:13:00,65e9624ceae934ab3b91b3337bf52b97,1678511573,44 Fussy
cfb849277b5013024f893d3690961742,C.A.R. SMG,23,10,116,2023-03-11 05:13:25,65e9624ceae934ab3b91b3337bf52b97,1678511573,44 Fussy
751aca65dfde54274ce4afe073e3b542,R-301 Carbine,23,7,82,2023-03-11 05:13:11,65e9624ceae934ab3b91b3337bf52b97,1678511573,EMILIAZII
3cc08899e39d5e6d07d3bf2256ef50d1,R-301 Carbine,31,4,52,2023-03-11 05:12:55,65e9624ceae934ab3b91b3337bf52b97,1678511573,laheemx_
58edeca63449d96d96138d844e119940,R-99 SMG,62,7,88,2023-03-11 05:13:21,65e9624ceae934ab3b91b3337bf52b97,1678511573,EP_JieLun
58edeca63449d96d96138d844e119940,HAVOC Rifle,36,1,12,2023-03-11 05:13:05,65e9624ceae934ab3b91b3337bf52b97,1678511573,EP_JieLun
937fa20463f425d4b3ab86d0c89ab778,VK-47 Flatline,57,6,96,2023-03-11 05:13:05,65e9624ceae934ab3b91b3337bf52b97,1678511573,Prycyy
660b43fd51630fb30372d7ddc2ec86ff,R-99 SMG,94,28,341,2023-03-11 05:13:02,65e9624ceae934ab3b91b3337bf52b97,1678511573,EP_H1kisz
660b43fd51630fb30372d7ddc2ec86ff,30-30 Repeater,10,1,53,2023-03-11 05:13:06,65e9624ceae934ab3b91b3337bf52b97,1678511573,EP_H1kisz
f4f1170bcb1f6afcc22bc6bcd64b3197,Rampage LMG,13,2,48,2023-03-11 05:13:57,65e9624ceae934ab3b91b3337bf52b97,1678511573,Rakiiii
f4f1170bcb1f6afcc22bc6bcd64b3197,R-99 SMG,20,3,38,2023-03-11 05:14:01,65e9624ceae934ab3b91b3337bf52b97,1678511573,Rakiiii
660b43fd51630fb30372d7ddc2ec86ff,30-30 Repeater,7,4,156,2023-03-11 05:13:06,65e9624ceae934ab3b91b3337bf52b97,1678511575,EP_H1kisz
660b43fd51630fb30372d7ddc2ec86ff,R-99 SMG,34,1,12,2023-03-11 05:13:02,65e9624ceae934ab3b91b3337bf52b97,1678511575,EP_H1kisz
937fa20463f425d4b3ab86d0c89ab778,VK-47 Flatline,14,6,100,2023-03-11 05:13:18,65e9624ceae934ab3b91b3337bf52b97,1678511592,Prycyy
58edeca63449d96d96138d844e119940,R-99 SMG,25,9,100,2023-03-11 05:13:21,65e9624ceae934ab3b91b3337bf52b97,1678511592,EP_JieLun
b58495991465195db8219da4b93bcceb,Alternator SMG,22,7,109,2022-12-11 18:35:20,de8ef3c032af4e6017fa30484bc25169,1670783714,AlphaDraft_
cf8cb68e9404ac2721e1acecefe8381c,30-30 Repeater,11,3,78,2022-12-11 18:35:18,de8ef3c032af4e6017fa30484bc25169,1670783714,GG Hardëcki
7787863b31a320b734b2f0e4750f254f,C.A.R. SMG,20,2,23,2022-12-11 18:35:28,de8ef3c032af4e6017fa30484bc25169,1670783714,GG Leogri3x6
e912359dfc062cb60d5099b38c5e1955,C.A.R. SMG,40,6,69,2022-12-11 18:35:21,de8ef3c032af4e6017fa30484bc25169,1670783714,Sabz_Bear
e912359dfc062cb60d5099b38c5e1955,Sentinel,3,2,133,2022-12-11 18:36:09,de8ef3c032af4e6017fa30484bc25169,1670783758,Sabz_Bear
e912359dfc062cb60d5099b38c5e1955,C.A.R. SMG,20,13,163,2022-12-11 18:36:23,de8ef3c032af4e6017fa30484bc25169,1670783758,Sabz_Bear
ae981a76d83297eff7d51d9011f8a753,R-301 Carbine,26,1,11,2022-12-11 18:36:03,de8ef3c032af4e6017fa30484bc25169,1670783758,Imp
ae981a76d83297eff7d51d9011f8a753,Volt SMG,21,3,44,2022-12-11 18:36:22,de8ef3c032af4e6017fa30484bc25169,1670783758,Imp
cf8cb68e9404ac2721e1acecefe8381c,30-30 Repeater,4,1,42,2022-12-11 18:36:28,de8ef3c032af4e6017fa30484bc25169,1670783758,GG Hardëcki
bbd0d6cfb97b4ba8621b11f0dd56796c,R-301 Carbine,26,7,73,2022-12-11 18:37:38,de8ef3c032af4e6017fa30484bc25169,1670783855,BFG_Mjoz
8e74059e122c007091cdcc2fc1dabfec,G7 Scout,11,5,160,2022-12-11 18:37:40,de8ef3c032af4e6017fa30484bc25169,1670783855,BFG_Creeping
2da6d0451628309b1de51346e6f71a5f,G7 Scout,10,4,149,2022-12-11 18:37:43,de8ef3c032af4e6017fa30484bc25169,1670783858,2R1C Hiarka
334c6ea97455ddd3353605723a62ac26,R-301 Carbine,69,7,92,2022-12-11 18:37:45,de8ef3c032af4e6017fa30484bc25169,1670783860,EXO YungHongKong
46282a902860e54fba7726e697f1edb8,R-301 Carbine,27,4,56,2022-12-11 18:37:49,de8ef3c032af4e6017fa30484bc25169,1670783860,HRZN JSavageW
c9695e76701b453500cf42c5aa3bf0cf,VK-47 Flatline,19,2,36,2022-12-11 18:38:18,de8ef3c032af4e6017fa30484bc25169,1670783860,EXO Friqz
79085ece0457fd2d63bd408637841718,R-301 Carbine,34,6,78,2022-12-11 18:37:57,de8ef3c032af4e6017fa30484bc25169,1670783860,HRZN Faenex
e83fd9b6791b0e7a939e69274c51794f,R-301 Carbine,26,5,73,2022-12-11 18:37:59,de8ef3c032af4e6017fa30484bc25169,1670783875,BFG M47
bbd0d6cfb97b4ba8621b11f0dd56796c,R-301 Carbine,17,2,21,2022-12-11 18:38:04,de8ef3c032af4e6017fa30484bc25169,1670783875,BFG_Mjoz
4e7d4a39a4f0cf9c477f774b49935454,R-301 Carbine,20,4,61,2022-12-11 18:38:03,de8ef3c032af4e6017fa30484bc25169,1670783875,2R1C Uxako 悪魔
46282a902860e54fba7726e697f1edb8,R-301 Carbine,38,12,155,2022-12-11 18:38:51,de8ef3c032af4e6017fa30484bc25169,1670783913,HRZN JSavageW
2da6d0451628309b1de51346e6f71a5f,G7 Scout,5,2,68,2022-12-11 18:38:39,de8ef3c032af4e6017fa30484bc25169,1670783913,2R1C Hiarka
3c3dac9919e1d7d26bb7dfe459b261fc,G7 Scout,13,3,73,2022-12-11 18:38:43,de8ef3c032af4e6017fa30484bc25169,1670783913,myztro Denzaay
6aa8a3fa91ff99dd5e280bb838049b4c,Longbow DMR,2,1,47,2022-12-11 18:38:56,de8ef3c032af4e6017fa30484bc25169,1670783913,NM seven
4e7d4a39a4f0cf9c477f774b49935454,R-301 Carbine,40,13,169,2022-12-11 18:38:48,de8ef3c032af4e6017fa30484bc25169,1670783913,2R1C Uxako 悪魔
dc90f8fc63d6fd48896d16be17826c14,VK-47 Flatline,9,1,8,2022-12-11 18:38:55,de8ef3c032af4e6017fa30484bc25169,1670783913,Heroez_WrathLk
73031d1bf04bad2d5387b09c07d56e1a,G7 Scout,8,1,26,2022-12-11 18:38:45,de8ef3c032af4e6017fa30484bc25169,1670783922,Plomme
bf29029180a625809c2271400268de3a,VK-47 Flatline,22,4,72,2022-12-11 18:38:56,de8ef3c032af4e6017fa30484bc25169,1670783922,o7 Gnaske
71ccd86581ce5d1b08886a4cb5663fc5,R-301 Carbine,12,1,14,2022-12-11 18:38:55,de8ef3c032af4e6017fa30484bc25169,1670783922,sirdel
bf29029180a625809c2271400268de3a,VK-47 Flatline,22,7,139,2022-12-11 18:39:10,de8ef3c032af4e6017fa30484bc25169,1670783944,o7 Gnaske
b00407847559b182d1ad1ebd4cdef786,Volt SMG,65,12,165,2022-12-11 18:39:21,de8ef3c032af4e6017fa30484bc25169,1670783944,Ko0mbra
73031d1bf04bad2d5387b09c07d56e1a,Volt SMG,35,11,152,2022-12-11 18:39:11,de8ef3c032af4e6017fa30484bc25169,1670783944,Plomme
71ccd86581ce5d1b08886a4cb5663fc5,R-301 Carbine,44,5,59,2022-12-11 18:39:22,de8ef3c032af4e6017fa30484bc25169,1670783944,sirdel
344ddc127722e2e585d493830bd8c29c,Prowler Burst PDW,100,25,346,2022-12-11 18:39:21,de8ef3c032af4e6017fa30484bc25169,1670783944,xStrongest
c58f1536beaadca0e83accb187bf3442,R-301 Carbine,25,16,228,2022-12-11 18:39:23,de8ef3c032af4e6017fa30484bc25169,1670783944,MaxStrafe
8e74059e122c007091cdcc2fc1dabfec,G7 Scout,18,4,141,2022-12-11 18:39:25,de8ef3c032af4e6017fa30484bc25169,1670783959,BFG_Creeping
bbd0d6cfb97b4ba8621b11f0dd56796c,R-301 Carbine,82,3,47,2022-12-11 18:39:24,de8ef3c032af4e6017fa30484bc25169,1670783959,BFG_Mjoz
c44333eaa478b0a5271ac1a84d0c832b,R-301 Carbine,11,3,42,2022-12-11 18:39:32,de8ef3c032af4e6017fa30484bc25169,1670783959,FUT_Taylor
e83fd9b6791b0e7a939e69274c51794f,R-301 Carbine,30,1,22,2022-12-11 18:39:39,de8ef3c032af4e6017fa30484bc25169,1670783959,BFG M47
3537ade4a86494e87b7bc9091834d98e,R-301 Carbine,24,7,92,2022-12-11 18:40:23,de8ef3c032af4e6017fa30484bc25169,1670784021,lzhidan
b00407847559b182d1ad1ebd4cdef786,Volt SMG,6,2,30,2022-12-11 18:40:36,de8ef3c032af4e6017fa30484bc25169,1670784021,Ko0mbra
23d8d02d11aa57ddd621b1b79c317e42,G7 Scout,15,3,120,2022-12-11 18:40:40,de8ef3c032af4e6017fa30484bc25169,1670784031,ACE_PostKiLL
bbd0d6cfb97b4ba8621b11f0dd56796c,R-301 Carbine,44,2,22,2022-12-11 18:40:40,de8ef3c032af4e6017fa30484bc25169,1670784031,BFG_Mjoz
8e74059e122c007091cdcc2fc1dabfec,G7 Scout,20,1,34,2022-12-11 18:40:41,de8ef3c032af4e6017fa30484bc25169,1670784031,BFG_Creeping
e83fd9b6791b0e7a939e69274c51794f,R-301 Carbine,14,4,53,2022-12-11 18:40:54,de8ef3c032af4e6017fa30484bc25169,1670784041,BFG M47
344ddc127722e2e585d493830bd8c29c,Prowler Burst PDW,20,4,56,2022-12-11 18:40:46,de8ef3c032af4e6017fa30484bc25169,1670784043,xStrongest
3537ade4a86494e87b7bc9091834d98e,R-301 Carbine,28,1,22,2022-12-11 18:40:47,de8ef3c032af4e6017fa30484bc25169,1670784043,lzhidan
46282a902860e54fba7726e697f1edb8,R-301 Carbine,19,5,70,2022-12-11 18:41:03,de8ef3c032af4e6017fa30484bc25169,1670784061,HRZN JSavageW
3537ade4a86494e87b7bc9091834d98e,R-301 Carbine,53,19,290,2022-12-11 18:41:29,de8ef3c032af4e6017fa30484bc25169,1670784074,lzhidan
3537ade4a86494e87b7bc9091834d98e,C.A.R. SMG,61,19,222,2022-12-11 18:41:26,de8ef3c032af4e6017fa30484bc25169,1670784074,lzhidan
b00407847559b182d1ad1ebd4cdef786,G7 Scout,13,4,149,2022-12-11 18:41:38,de8ef3c032af4e6017fa30484bc25169,1670784074,Ko0mbra
344ddc127722e2e585d493830bd8c29c,Prowler Burst PDW,60,1,18,2022-12-11 18:41:21,de8ef3c032af4e6017fa30484bc25169,1670784074,xStrongest
f2e1ca68470feb13442192a31da3b7ab,Wingman,9,1,45,2022-12-11 18:41:55,de8ef3c032af4e6017fa30484bc25169,1670784074,JokeeV2
f2e1ca68470feb13442192a31da3b7ab,C.A.R. SMG,19,10,139,2022-12-11 18:41:49,de8ef3c032af4e6017fa30484bc25169,1670784074,JokeeV2
06baf57ec57aec0cdfc99994c9dd41a8,Volt SMG,61,8,105,2022-12-11 18:41:24,de8ef3c032af4e6017fa30484bc25169,1670784074,NOOBICYDE
31daa0e1ce981729602b866e7317dd62,30-30 Repeater,7,2,99,2022-12-11 18:41:56,de8ef3c032af4e6017fa30484bc25169,1670784074,Totem ShRP
73031d1bf04bad2d5387b09c07d56e1a,Volt SMG,35,5,72,2022-12-11 18:41:23,de8ef3c032af4e6017fa30484bc25169,1670784081,Plomme
06baf57ec57aec0cdfc99994c9dd41a8,Volt SMG,30,3,53,2022-12-11 18:41:24,de8ef3c032af4e6017fa30484bc25169,1670784081,NOOBICYDE
8e74059e122c007091cdcc2fc1dabfec,G7 Scout,13,1,26,2022-12-11 18:41:33,de8ef3c032af4e6017fa30484bc25169,1670784084,BFG_Creeping
e83fd9b6791b0e7a939e69274c51794f,R-301 Carbine,6,1,14,2022-12-11 18:41:33,de8ef3c032af4e6017fa30484bc25169,1670784084,BFG M47
bbd0d6cfb97b4ba8621b11f0dd56796c,R-301 Carbine,25,6,72,2022-12-11 18:42:24,de8ef3c032af4e6017fa30484bc25169,1670784140,BFG_Mjoz
c44333eaa478b0a5271ac1a84d0c832b,R-301 Carbine,13,1,14,2022-12-11 18:42:25,de8ef3c032af4e6017fa30484bc25169,1670784140,FUT_Taylor
3c3dac9919e1d7d26bb7dfe459b261fc,G7 Scout,17,3,94,2022-12-11 18:42:36,de8ef3c032af4e6017fa30484bc25169,1670784147,myztro Denzaay
3c3dac9919e1d7d26bb7dfe459b261fc,G7 Scout,19,1,34,2022-12-11 18:43:06,de8ef3c032af4e6017fa30484bc25169,1670784171,myztro Denzaay
bfe29501f9e33d667bdbc624de43b695,Volt SMG,14,1,12,2022-12-11 18:43:25,de8ef3c032af4e6017fa30484bc25169,1670784171,SZTaisheen
58c4ccf999b54f1aaf8c1d7fe72c2917,R-301 Carbine,32,7,96,2022-12-11 18:43:24,de8ef3c032af4e6017fa30484bc25169,1670784194,FIRE BEAVERS Jokerge
58c4ccf999b54f1aaf8c1d7fe72c2917,C.A.R. SMG,27,5,54,2022-12-11 18:43:21,de8ef3c032af4e6017fa30484bc25169,1670784194,FIRE BEAVERS Jokerge
3b03b1b6d7d065ec414996ee2c8c17d2,G7 Scout,12,2,68,2022-12-11 18:43:21,de8ef3c032af4e6017fa30484bc25169,1670784194,FIRE BEAVERS ojrein
a94b3ed0b63e00422d43c9443f74c56c,VK-47 Flatline,9,1,18,2022-12-11 18:43:16,de8ef3c032af4e6017fa30484bc25169,1670784194,FIRE BEAVERS taskmast33r
f2e1ca68470feb13442192a31da3b7ab,Wingman,5,1,9,2022-12-11 18:43:39,de8ef3c032af4e6017fa30484bc25169,1670784212,JokeeV2
8ca3f5d1bca72aa86a3b83b2e21404ef,30-30 Repeater,6,1,58,2022-12-11 18:43:36,de8ef3c032af4e6017fa30484bc25169,1670784212,Amaazz
06baf57ec57aec0cdfc99994c9dd41a8,Volt SMG,14,1,12,2022-12-11 18:43:39,de8ef3c032af4e6017fa30484bc25169,1670784212,NOOBICYDE
58c4ccf999b54f1aaf8c1d7fe72c2917,R-301 Carbine,26,6,81,2022-12-11 18:43:57,de8ef3c032af4e6017fa30484bc25169,1670784233,FIRE BEAVERS Jokerge
bfe29501f9e33d667bdbc624de43b695,Volt SMG,8,2,27,2022-12-11 18:44:10,de8ef3c032af4e6017fa30484bc25169,1670784244,SZTaisheen
f1f1d71b524a967fea46acb9c50fba90,R-301 Carbine,44,10,135,2022-12-11 18:44:22,de8ef3c032af4e6017fa30484bc25169,1670784259,lDraconiaN
a94b3ed0b63e00422d43c9443f74c56c,VK-47 Flatline,20,1,12,2022-12-11 18:44:34,de8ef3c032af4e6017fa30484bc25169,1670784259,FIRE BEAVERS taskmast33r
b3f7b3d66c73d46fddef9aab7f500ee5,VK-47 Flatline,28,5,83,2022-12-11 18:44:24,de8ef3c032af4e6017fa30484bc25169,1670784259,foZej
3b03b1b6d7d065ec414996ee2c8c17d2,G7 Scout,22,6,182,2022-12-11 18:44:19,de8ef3c032af4e6017fa30484bc25169,1670784259,FIRE BEAVERS ojrein
58c4ccf999b54f1aaf8c1d7fe72c2917,R-301 Carbine,69,13,155,2022-12-11 18:44:45,de8ef3c032af4e6017fa30484bc25169,1670784282,FIRE BEAVERS Jokerge
3b03b1b6d7d065ec414996ee2c8c17d2,G7 Scout,30,3,73,2022-12-11 18:44:49,de8ef3c032af4e6017fa30484bc25169,1670784282,FIRE BEAVERS ojrein
7dfb8f95dd818bbc726e313db1826805,R-301 Carbine,78,13,179,2022-12-11 18:44:46,de8ef3c032af4e6017fa30484bc25169,1670784282,Kralex
a94b3ed0b63e00422d43c9443f74c56c,VK-47 Flatline,68,2,41,2022-12-11 18:44:47,de8ef3c032af4e6017fa30484bc25169,1670784282,FIRE BEAVERS taskmast33r
f1f1d71b524a967fea46acb9c50fba90,R-301 Carbine,73,8,117,2022-12-11 18:44:49,de8ef3c032af4e6017fa30484bc25169,1670784282,lDraconiaN
3c3dac9919e1d7d26bb7dfe459b261fc,G7 Scout,8,3,94,2022-12-11 18:45:45,de8ef3c032af4e6017fa30484bc25169,1670784335,myztro Denzaay
8e74059e122c007091cdcc2fc1dabfec,G7 Scout,9,2,68,2022-12-11 18:45:42,de8ef3c032af4e6017fa30484bc25169,1670784335,BFG_Creeping
5282a0ee89ca0075c2e684f190258b04,Prowler Burst PDW,30,1,12,2022-12-11 18:45:53,de8ef3c032af4e6017fa30484bc25169,1670784348,FUT_Noth
3e02363d2b1f6ef9a52aa3a608b11764,Wingman,10,2,76,2022-12-11 18:45:55,de8ef3c032af4e6017fa30484bc25169,1670784348,FUT_Kouhia
7629f99f77fdf0319ccf1747d78fcef7,R-301 Carbine,25,6,75,2022-12-11 18:46:00,de8ef3c032af4e6017fa30484bc25169,1670784348,ACE_Lufka
e8af8a69027c654ab485a9e7c10d63c1,R-301 Carbine,22,13,182,2022-12-11 18:46:00,de8ef3c032af4e6017fa30484bc25169,1670784357,CATS RANCHES
